"from_npi","to_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text"
"1043351471","1164590386","233","484","1.254","6.535","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","VLADA MELEKHIN","M.D., M.P.H.",NULL,"DR.",NULL
"1952485062","1396882205","213","220","26.155","48.904","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","IRINA DIDIER","MD","A",NULL,NULL
"1750394060","1720032345","93","110","36.655","60.467","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","HCA HEALTH SERVICES OF TENNESSEE, INC.","RALF HABERMANN","MD","C","DR.",NULL
"1750394060","1396882205","605","1196","4.192","15.857","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","RALF HABERMANN","MD","C","DR.",NULL
"1750394060","1780778969","68","83","43.807","67.186","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","SAINT THOMAS WEST HOSPITAL","RALF HABERMANN","MD","C","DR.",NULL
"1750394060","1023055126","72","88","39.398","58.237","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","HCA HEALTH SERVICES OF TENNESSEE, INC.","RALF HABERMANN","MD","C","DR.",NULL
"1083703540","1023055126","125","230","15.839","38.195","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOHANNA BENDELL","M.D.",NULL,NULL,NULL
"1942429816","1629025648","1268","1664","4.325","22.586","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","ANDREW ZURICK","M.D.","OLIVER",NULL,"III"
"1942429816","1780778969","209","214","37.477","64.493","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","ANDREW ZURICK","M.D.","OLIVER",NULL,"III"
"1942429816","1861479545","130","157","47.726","54.004","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","ANDREW ZURICK","M.D.","OLIVER",NULL,"III"
"1306862669","1649659582","104","259","9.811","31.215","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS DEKALB HOSPITAL, LLC","DANA THOMPSON","M.D.","S",NULL,NULL
"1306862669","1396882205","94","138","38.906","49.413","General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","DANA THOMPSON","M.D.","S",NULL,NULL
"1306862669","1780778969","70","81","45.309","60.828","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","DANA THOMPSON","M.D.","S",NULL,NULL
"1306862669","1023055126","470","1060","19.18","38.936","General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DANA THOMPSON","M.D.","S",NULL,NULL
"1225029994","1780778969","95","129","30.535","49.486","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","DONNA SCUDDER","M.D.","D",NULL,NULL
"1588899082","1568551455","86","229","9.271","21.859","General Acute Care Hospital","Internal Medicine",NULL,"NASHVILLE GENERAL HOSPITAL","NADER BAHRI","M.D.","SATTARI",NULL,NULL
"1588899082","1023055126","207","356","3.045","18.704","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","NADER BAHRI","M.D.","SATTARI",NULL,NULL
"1265427553","1992776405","113","196","19.791","31.156","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRYAN KOZINSKI","MD","J","MR.",NULL
"1265427553","1023055126","145","380","1.011","10.523","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRYAN KOZINSKI","MD","J","MR.",NULL
"1790891315","1538114434","868","1492","11.473","38.948","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HENDERSONVILLE HOSPITAL CORPORATION","DONALD RUSSO","M.D.","J",NULL,NULL
"1790891315","1447571658","669","966","18.066","47.318","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SUMNER REGIONAL MEDICAL CENTER LLC","DONALD RUSSO","M.D.","J",NULL,NULL
"1790891315","1417938846","246","470","12.753","37.45","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MACON COUNTY GENERAL HOSPITAL, INC.","DONALD RUSSO","M.D.","J",NULL,NULL
"1790891315","1023055126","196","212","47.495","66.46","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","DONALD RUSSO","M.D.","J",NULL,NULL
"1790891315","1669567897","312","515","9.194","29.006","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","NORTHCREST MEDICAL CENTER","DONALD RUSSO","M.D.","J",NULL,NULL
"1790891315","1285644237","70","71","47.254","75.62","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SUMNER REGIONAL HEALTH SYSTEMS, INC","DONALD RUSSO","M.D.","J",NULL,NULL
"1962515023","1891000923","132","190","0.832","8.515","Psychiatric Hospital","Family Medicine",NULL,"BEHAVIORAL HEALTHCARE CENTER AT COLUMBIA, LLC","BELINDA BART","M.D.","K",NULL,NULL
"1962515023","1396882205","100","141","46.56","49.118","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BELINDA BART","M.D.","K",NULL,NULL
"1962515023","1578591756","31","79","16.038","46.748","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","BELINDA BART","M.D.","K",NULL,NULL
"1962515023","1265445506","61","74","49.77","54.73","General Acute Care Hospital","Family Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","BELINDA BART","M.D.","K",NULL,NULL
"1962515023","1861479545","683","1876","8.357","24.425","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","BELINDA BART","M.D.","K",NULL,NULL
"1275536468","1538114434","879","1304","14.268","40.33","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HENDERSONVILLE HOSPITAL CORPORATION","MUHAMMAD ASAD","MD",NULL,"DR.",NULL
"1275536468","1447571658","724","995","23.153","53.822","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SUMNER REGIONAL MEDICAL CENTER LLC","MUHAMMAD ASAD","MD",NULL,"DR.",NULL
"1275536468","1417938846","201","294","22.262","44.529","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MACON COUNTY GENERAL HOSPITAL, INC.","MUHAMMAD ASAD","MD",NULL,"DR.",NULL
"1275536468","1669567897","344","453","15.792","39.676","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","NORTHCREST MEDICAL CENTER","MUHAMMAD ASAD","MD",NULL,"DR.",NULL
"1275536468","1285644237","74","77","38.714","65.277","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SUMNER REGIONAL HEALTH SYSTEMS, INC","MUHAMMAD ASAD","MD",NULL,"DR.",NULL
"1275524936","1629025648","117","156","17.013","45.197","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","DAVID MCMILLEN","M.D.","H",NULL,NULL
"1275524936","1780778969","173","177","15.616","44.606","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","DAVID MCMILLEN","M.D.","H",NULL,NULL
"1659588929","1164590386","194","230","0","0","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RUTHERFORD HOSPITAL","BRITTEN YOUNG","MD","FARRAR","DR.",NULL
"1225329634","1396882205","421","627","3.242","16.314","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","LESLEE MATHENY",NULL,"NISSING",NULL,NULL
"1578766697","1265487193","157","202","0","0","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","CHRIS MEHR","MD",NULL,"DR.",NULL
"1578766697","1023055126","65","69","31.449","54.146","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","CHRIS MEHR","MD",NULL,"DR.",NULL
"1356438493","1396882205","1261","1398","32.52","52.262","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","DEBRA MCCROSKEY","MD",NULL,NULL,NULL
"1851345755","1982650024","230","394","31.518","49.178","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","BRIAN SCOTT","M.D.","M",NULL,NULL
"1851345755","1396882205","44","73","40.26","46.905","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BRIAN SCOTT","M.D.","M",NULL,NULL
"1548571052","1396882205","29","51","34.824","40.63","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ALICIA JACKSON","D.O.","PINSON","DR.",NULL
"1548571052","1295780476","40","55","23.4","37.702","General Acute Care Hospital","Family Medicine",NULL,"HTI MEMORIAL HOSPITAL CORPORATION","ALICIA JACKSON","D.O.","PINSON","DR.",NULL
"1548571052","1669567897","70","106","22.274","29.421","General Acute Care Hospital","Family Medicine",NULL,"NORTHCREST MEDICAL CENTER","ALICIA JACKSON","D.O.","PINSON","DR.",NULL
"1134211543","1396882205","65","68","4.618","5.641","General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID HAAS","MD",NULL,NULL,NULL
"1669529616","1396882205","75","111","2.703","13.225","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ANNA HEMNES","MD","RYAN","DR.",NULL
"1639266737","1396882205","597","775","1.855","9.837","General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","REID NESS","MD",NULL,NULL,NULL
"1952404402","1396882205","43","64","34.594","34.355","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","STEVEN PAYNE","M.D.","JAMES","DR.",NULL
"1952404402","1164590386","129","173","49.035","47.791","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","STEVEN PAYNE","M.D.","JAMES","DR.",NULL
"1952404402","1780778969","37","58","21.69","43.393","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","STEVEN PAYNE","M.D.","JAMES","DR.",NULL
"1083622575","1538114434","295","573","0","0","General Acute Care Hospital","Internal Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","JOSEPH OZENNE","M.D.",NULL,NULL,NULL
"1083622575","1447571658","52","57","47.877","46.171","General Acute Care Hospital","Internal Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","JOSEPH OZENNE","M.D.",NULL,NULL,NULL
"1114174547","1396882205","893","1070","21.868","38.695","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","SHARMIN BASHER","M.D.",NULL,"DR.",NULL
"1811905409","1720032345","676","986","1.561","10.987","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","FATHI ALI","M.D.","IDRIS",NULL,NULL
"1811905409","1023055126","323","381","6.756","24.368","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","FATHI ALI","M.D.","IDRIS",NULL,NULL
"1558653923","1861479545","272","690","0.228","5.977","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","THANG PHAN","MD","MINH",NULL,NULL
"1790833267","1720032345","166","287","11.07","28.607","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","MALEK AL OMARY","MD","H","MR.",NULL
"1790833267","1023055126","42","63","40.46","54.448","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","MALEK AL OMARY","MD","H","MR.",NULL
"1235196395","1396882205","68","146","36.116","44.557","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","FRANCIS CAPRIO","M.D.","J",NULL,NULL
"1235196395","1265445506","89","145","30.117","44.024","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","FRANCIS CAPRIO","M.D.","J",NULL,NULL
"1588655021","1396882205","30","53","29.34","42.445","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","EDWIN ANDERSON","M.D.","B",NULL,"JR."
"1588655021","1629025648","100","181","20.249","35.748","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","EDWIN ANDERSON","M.D.","B",NULL,"JR."
"1205878402","1396882205","112","163","44.969","55.257","General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","VICTOR GIAN","M.D.","G",NULL,NULL
"1205878402","1629025648","33","53","30.189","43.194","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","VICTOR GIAN","M.D.","G",NULL,NULL
"1205878402","1164590386","350","638","26.901","44.768","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS RUTHERFORD HOSPITAL","VICTOR GIAN","M.D.","G",NULL,NULL
"1205878402","1992776405","54","86","31.872","39.465","General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","VICTOR GIAN","M.D.","G",NULL,NULL
"1467660852","1396882205","452","937","6.023","17.263","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","PARUL GOYAL","M.D","M",NULL,NULL
"1699861559","1720032345","51","119","3.361","21.791","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","MEREDITH SCHWEITZER","D.O.",NULL,"DR.",NULL
"1134337983","1396882205","34","52","42.538","49.909","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","KAVITA KARLEKAR","MD, FAAP","SINGH","DR.",NULL
"1134337983","1265445506","95","149","12.792","34.348","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","KAVITA KARLEKAR","MD, FAAP","SINGH","DR.",NULL
"1104244458","1447571658","100","142","0.049","0.587","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SUMNER REGIONAL MEDICAL CENTER LLC","EDEN BILTIBO","MD",NULL,NULL,NULL
"1376635052","1396882205","96","154","30.338","44.998","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES COUCH","M.D.","C",NULL,"III"
"1376635052","1295780476","100","165","18.527","42.98","General Acute Care Hospital","Family Medicine",NULL,"HTI MEMORIAL HOSPITAL CORPORATION","JAMES COUCH","M.D.","C",NULL,"III"
"1376635052","1861479545","429","867","11.761","28.496","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","JAMES COUCH","M.D.","C",NULL,"III"
"1376635052","1023055126","37","50","42.38","74.623","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","JAMES COUCH","M.D.","C",NULL,"III"
"1073808747","1396882205","99","136","1.904","7.149","General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","ELIZABETH SCOVILLE","MD","ANN",NULL,NULL
"1194741488","1396882205","161","171","36.971","57.701","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ROBIN LAPRE","MD","ELIZABETH","DR.",NULL
"1720029101","1538114434","94","171","17.117","39.052","General Acute Care Hospital","Family Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","ALISON KUCICH","D.O.","DAWN","DR.",NULL
"1720029101","1447571658","49","87","26.368","43.013","General Acute Care Hospital","Family Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","ALISON KUCICH","D.O.","DAWN","DR.",NULL
"1932321395","1396882205","56","160","4","10.977","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","MIA LEVY","MD","A",NULL,NULL
"1780904631","1861479545","52","62","0","0","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MAURY REGIONAL HOSPITAL","JONATHAN CASEY","M.D.","DALE","DR.",NULL
"1952307233","1780778969","103","192","16.531","36.758","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","SAINT THOMAS WEST HOSPITAL","TRACEY DOERING","M.D.","ELLEN","DR.",NULL
"1255579652","1396882205","40","89","11.348","35.708","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","EBELE UMEUKEJE","M.D.","MARY-ANNE","DR.",NULL
"1255579652","1992776405","109","171","0","0","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","EBELE UMEUKEJE","M.D.","MARY-ANNE","DR.",NULL
"1962497867","1932146032","51","53","29.245","57.811","General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ABU FAKHRUDDIN","MD","S","MR.",NULL
"1962497867","1023055126","540","948","2.794","16.876","General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ABU FAKHRUDDIN","MD","S","MR.",NULL
"1407141302","1861479545","224","582","0.153","3.689","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","JOANNA SHEPHERD","M.D.",NULL,NULL,NULL
"1659428456","1396882205","220","405","3.091","16.743","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JENNIFER GREEN","MD, MPH",NULL,NULL,NULL
"1619064755","1396882205","306","613","8.357","28.73","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","RICHARD LANE","MD",NULL,NULL,NULL
"1619064755","1265445506","132","190","39.705","58.451","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","RICHARD LANE","MD",NULL,NULL,NULL
"1205897584","1396882205","55","90","49.178","47.804","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","JULIE HENDRIX","M.D.","A",NULL,NULL
"1205897584","1265445506","84","123","47.902","53.388","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","WILLIAMSON COUNTY HOSPITAL DISTRICT","JULIE HENDRIX","M.D.","A",NULL,NULL
"1174580286","1720032345","277","512","15.035","40.88","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","TRACY OSBORNE","M.D.","J",NULL,NULL
